"spkid","full_name","pha","epoch","e","a","i","om","w","ma","per"
54342284,"       (2023 DR)",N,2460000.5,0.5861,2.022,3.94,336.45,233.94,347.00,1.05e+03
54342285,"       (2023 DT)",N,2460600.5,0.5117,1.104,18.90,331.43,65.61,210.31,424
54342319,"       (2023 DU)",N,2460600.5,0.3663,1.146,5.60,339.00,275.08,66.51,448
54342501,"       (2023 DV)",N,2460003.5,0.5648,1.53,5.21,173.65,250.37,32.57,691
54342500,"       (2023 DW)",N,2460600.5,0.3961,0.8201,5.81,326.10,40.47,196.49,271
54342515,"       (2023 DX)",N,2460600.5,0.4993,1.633,0.69,299.59,285.29,259.86,762
54342516,"       (2023 DG1)",N,2460600.5,0.4389,1.911,6.22,296.45,255.63,211.41,965
54342517,"       (2023 DH1)",N,2460600.5,0.2477,0.9309,3.55,150.15,248.43,28.20,328
54342518,"       (2023 DJ1)",N,2460600.5,0.1747,0.8965,7.87,338.60,318.73,209.37,310
54342519,"       (2023 DK1)",N,2460600.5,0.2923,0.831,12.35,338.00,330.70,287.37,277
54342520,"       (2023 DL1)",N,2460600.5,0.3323,1.388,9.06,337.79,133.51,23.70,597
54342523,"       (2023 DM1)",N,2460600.5,0.5765,2.751,16.51,155.25,17.41,126.43,1.67e+03
54342521,"       (2023 DN1)",N,2460600.5,0.1813,1.131,9.36,159.55,63.67,83.10,439
54342527,"       (2023 DO1)",N,2460000.5,0.3910,1.818,9.59,339.18,151.37,10.84,896
54342522,"       (2023 DP1)",Y,2460600.5,0.5068,1.862,3.12,97.33,142.52,207.11,928
54342524,"       (2023 DQ1)",N,2460004.5,0.6520,2.581,1.12,310.53,155.04,9.78,1.51e+03
54342526,"       (2023 DR1)",N,2460600.5,0.5037,2.02,1.34,334.27,188.91,203.68,1.05e+03
54342525,"       (2023 DS1)",N,2460600.5,0.2128,1.175,16.38,155.01,305.51,141.14,465
54342545,"       (2023 DT1)",Y,2460600.5,0.7549,2.573,3.71,185.81,253.23,153.72,1.51e+03
54342547,"       (2023 DV1)",N,2460004.5,0.4250,2.009,3.70,333.08,177.34,3.32,1.04e+03
54342546,"       (2023 DW1)",N,2460005.5,0.2235,1.336,9.32,340.15,204.83,345.23,564
54342548,"       (2023 DX1)",N,2460600.5,0.1814,1.183,10.40,158.80,321.49,124.52,470
54342549,"       (2023 DY1)",N,2460600.5,0.3280,1.602,36.48,319.69,12.58,141.58,741
54342550,"       (2023 DZ1)",N,2460008.5,0.3803,1.988,0.72,224.34,300.53,358.69,1.02e+03
54342551,"       (2023 DA2)",N,2460005.5,0.4061,1.379,20.22,160.08,270.29,48.50,592
54342552,"       (2023 DB2)",N,2460600.5,0.2309,1.04,12.51,136.44,171.71,65.95,387
54342553,"       (2023 DC2)",N,2460004.5,0.0990,1.147,24.84,160.51,40.35,327.81,449
54342554,"       (2023 DD2)",N,2460600.5,0.2254,1.214,3.73,2.56,99.96,118.97,488
54342555,"       (2023 DE2)",N,2460600.5,0.1958,1.07,10.37,157.67,272.56,239.25,404
54342556,"       (2023 DF2)",N,2460600.5,0.3747,1.855,13.03,26.45,205.73,205.81,923
54342557,"       (2023 DG2)",N,2460600.5,0.4313,1.783,3.34,146.39,7.40,249.03,870
54347676,"       (2023 DX2)",N,2460600.5,0.4021,1.506,1.88,330.89,262.69,283.62,675
54347996,"       (2023 DZ2)",N,2460600.5,0.5239,2.083,0.15,186.32,10.18,184.19,1.1e+03
54347997,"       (2023 DA3)",N,2460600.5,0.6073,2.867,10.26,186.60,56.42,99.74,1.77e+03
54349265,"       (2023 DE3)",N,2460600.5,0.3602,1.942,24.44,0.83,220.38,189.11,989
54342558,"       (2023 EA)",N,2460600.5,0.5562,1.155,14.07,159.40,248.73,158.09,454
54342559,"       (2023 EB)",N,2460600.5,0.3048,1.247,0.19,187.84,263.86,99.97,509
54342584,"       (2023 EC)",N,2460600.5,0.3626,0.7569,8.61,346.29,344.32,10.53,241
54342585,"       (2023 ED)",N,2460004.5,0.2865,1.467,19.04,340.92,186.15,356.14,649
54342586,"       (2023 EE)",N,2460600.5,0.5672,2.041,1.82,79.27,21.36,217.68,1.06e+03
54342587,"       (2023 EF)",N,2460600.5,0.1809,0.9929,4.67,346.05,58.34,329.11,361
54342596,"       (2023 EG)",N,2460600.5,0.3016,1.167,15.07,155.96,257.18,180.51,460
54342597,"       (2023 EH)",N,2460005.5,0.3423,1.573,7.99,341.20,162.75,7.76,721
54342612,"       (2023 EJ)",Y,2460600.5,0.7530,1.392,35.78,359.81,296.62,312.66,600
54342613,"       (2023 EK)",N,2460007.5,0.7566,1.326,58.24,162.34,141.12,323.94,558
54346214,"       (2023 EL)",N,2460600.5,0.2462,0.7714,13.88,263.38,142.57,205.77,247
54346962,"       (2023 EM)",N,2460600.5,0.1078,0.9351,14.19,166.61,215.12,59.19,330
54346963,"       (2023 EN)",N,2460600.5,0.3812,0.9386,12.47,168.30,239.72,353.96,332
54347535,"       (2023 EO)",N,2460017.5,0.5757,2.019,4.54,7.97,104.21,14.97,1.05e+03
54347536,"       (2023 EP)",N,2460017.5,0.5332,2.16,10.04,161.06,341.04,7.43,1.16e+03
54347537,"       (2023 EQ)",N,2460600.5,0.2334,1.35,8.67,9.37,194.86,345.33,573
54347539,"       (2023 ER)",N,2460600.5,0.3289,1.033,17.41,348.61,78.01,255.31,384
54347672,"       (2023 ES)",N,2460600.5,0.4825,1.853,4.47,170.16,333.19,237.14,921
54347673,"       (2023 ET)",N,2460600.5,0.5257,1.798,2.84,168.86,307.17,255.30,880
54347674,"       (2023 EU)",N,2460018.5,0.4924,1.986,12.79,161.51,2.07,2.45,1.02e+03
54347675,"       (2023 EV)",N,2460600.5,0.3808,1.516,17.68,346.68,119.72,337.78,682
54347911,"       (2023 EW)",N,2460600.5,0.2798,1.417,3.29,177.08,342.37,347.22,616
54347912,"       (2023 EX)",N,2460600.5,0.3377,1.384,8.41,354.58,129.34,17.02,595
54347913,"       (2023 EY)",N,2460600.5,0.4705,1.833,2.73,174.46,25.33,222.75,906
54347914,"       (2023 EZ)",N,2460600.5,0.0856,1.117,12.27,358.06,153.02,143.73,431
54347915,"       (2023 EA1)",N,2460017.5,0.4291,1.102,15.34,166.25,111.27,304.65,422
54347916,"       (2023 EB1)",N,2460016.5,0.0458,1.138,27.35,347.50,182.34,359.73,443
54347917,"       (2023 EC1)",N,2460016.5,0.7328,1.334,5.30,125.07,170.91,325.15,563
54347920,"       (2023 ED1)",N,2460600.5,0.1057,1.134,8.90,347.78,223.70,83.25,441
54347919,"       (2023 EE1)",N,2460600.5,0.2818,1.617,12.10,352.53,157.08,292.29,751
54347918,"       (2023 EF1)",N,2460600.5,0.4722,1.996,1.59,332.98,180.73,209.29,1.03e+03
54347921,"       (2023 EG1)",N,2460600.5,0.2393,1.062,3.26,169.94,266.86,232.79,400
54347922,"       (2023 EH1)",N,2460600.5,0.3300,1.084,5.11,173.31,250.95,217.07,412
54347924,"       (2023 EJ1)",N,2460600.5,0.1804,0.9517,9.33,352.28,60.26,359.79,339
54347923,"       (2023 EK1)",N,2460016.5,0.4484,1.785,7.78,169.46,321.22,14.55,871
54347925,"       (2023 EL1)",N,2460017.5,0.8963,1.926,6.97,164.85,227.65,18.26,976
54347926,"       (2023 EM1)",N,2460600.5,0.4998,2.106,25.08,350.75,118.08,208.51,1.12e+03
54347927,"       (2023 EN1)",N,2460016.5,0.6290,2.803,2.56,357.47,146.73,4.79,1.71e+03
54347928,"       (2023 EO1)",N,2460019.5,0.6229,1.24,8.47,356.33,298.95,316.84,504
54347929,"       (2023 EP1)",Y,2460600.5,0.4474,1.167,31.37,349.94,81.56,143.02,460
54347977,"       (2023 EQ1)",N,2460600.5,0.3082,1.25,3.72,353.00,111.77,89.50,510
54347978,"       (2023 ER1)",N,2460019.5,0.6134,1.953,5.72,172.01,288.07,17.88,997
54347979,"       (2023 ES1)",N,2460600.5,0.4922,1.924,0.69,53.44,146.17,207.11,975
54347980,"       (2023 ET1)",N,2460600.5,0.3774,1.386,0.63,345.64,125.79,20.86,596
54347981,"       (2023 EY1)",N,2460016.5,0.4849,1.751,8.60,172.62,299.97,19.95,846
54347983,"       (2023 EZ1)",N,2460020.5,0.8206,1.591,6.02,340.23,62.58,24.49,733
54347982,"       (2023 EA2)",N,2460600.5,0.5809,2.049,5.90,190.25,47.63,177.92,1.07e+03
54347984,"       (2023 EB2)",N,2460019.5,0.7489,2.583,20.06,179.35,85.34,345.98,1.52e+03
54347985,"       (2023 EC2)",N,2460600.5,0.5756,2.65,8.31,9.92,201.94,125.54,1.58e+03
54347987,"       (2023 ED2)",N,2460600.5,0.5226,2.316,10.44,350.66,136.79,176.14,1.29e+03
54347988,"       (2023 EE2)",N,2460023.5,0.5459,1.975,0.13,213.99,269.02,15.49,1.01e+03
54347990,"       (2023 EF2)",N,2460018.5,0.5203,1.693,6.58,352.55,254.53,336.12,805
54347986,"       (2023 EG2)",N,2460019.5,0.4845,1.869,25.69,176.01,50.52,344.10,933
54347989,"       (2023 EH2)",N,2460022.5,0.6520,1.999,6.67,342.37,102.86,21.36,1.03e+03
54347991,"       (2023 EJ2)",N,2460600.5,0.5705,2.832,29.44,174.38,39.72,110.98,1.74e+03
54347992,"       (2023 EK2)",N,2460600.5,0.5158,1.268,3.21,3.42,281.33,352.34,522
54347993,"       (2023 EM2)",N,2460016.5,0.5919,2.418,7.03,170.78,332.33,6.12,1.37e+03
54347994,"       (2023 EN2)",N,2460600.5,0.2985,1.127,7.79,5.80,272.45,46.69,437
54347995,"       (2023 EQ2)",N,2460600.5,0.4893,1.913,1.64,179.56,318.26,228.55,967
54347998,"       (2023 ER2)",N,2460600.5,0.2450,1.416,11.36,4.23,202.54,322.92,615
54348271,"       (2023 ES2)",N,2460600.5,0.3066,1.279,30.36,349.10,26.85,172.69,528
54349045,"       (2023 ET2)",N,2460600.5,0.4606,1.309,4.86,351.41,94.90,60.26,547
54349046,"       (2023 EV2)",N,2460020.5,0.5441,1.987,11.70,359.82,222.89,347.43,1.02e+03
54349273,"       (2023 EY2)",N,2460600.5,0.3398,0.6036,35.48,95.96,205.84,336.70,171
54350417,"       (2023 EZ2)",N,2460600.5,0.3340,1.558,3.14,112.74,69.40,289.04,711
54350421,"       (2023 EA3)",N,2460019.5,0.4490,2.166,7.44,302.76,225.74,3.14,1.16e+03
54351253,"       (2023 ED3)",N,2460017.5,0.6871,1.452,34.73,129.07,168.09,299.15,639
54351264,"       (2023 EF3)",Y,2460600.5,0.6969,2.553,55.69,152.45,113.64,120.64,1.49e+03
54351346,"       (2023 EG3)",N,2460600.5,0.1993,1.479,9.25,174.38,46.36,285.79,657
54352083,"       (2023 EQ3)",N,2460018.5,0.4297,2.03,3.89,195.32,2.20,349.74,1.06e+03
54354279,"       (2023 EV8)",N,2460600.5,0.4014,2.051,5.04,146.23,68.29,176.05,1.07e+03
54349047,"       (2023 FA)",N,2460600.5,0.2820,0.8725,7.84,359.94,317.21,225.41,298
54349048,"       (2023 FB)",N,2460600.5,0.3069,1.664,20.38,0.29,170.55,269.05,784
54349049,"       (2023 FC)",N,2460600.5,0.5045,2.122,6.88,359.55,200.70,177.45,1.13e+03
54349050,"       (2023 FD)",N,2460600.5,0.1372,1.18,6.74,169.87,8.13,83.91,468
54349051,"       (2023 FE)",N,2460600.5,0.0931,0.9507,17.38,172.84,164.60,99.45,339
54349052,"       (2023 FF)",N,2460020.5,0.1635,1.329,30.31,177.66,8.57,355.63,560
54349260,"       (2023 FG)",N,2460600.5,0.3140,1.05,7.50,0.09,281.38,102.55,393
54349261,"       (2023 FH)",N,2460020.5,0.3822,1.673,12.66,172.16,328.06,15.76,790
54349262,"       (2023 FJ)",N,2460020.5,0.2311,1.204,25.38,358.13,254.74,307.57,482
54349263,"       (2023 FK)",N,2460600.5,0.1549,0.972,1.58,88.60,248.47,82.65,350
54349264,"       (2023 FL)",N,2460600.5,0.1781,1.122,9.93,166.14,288.30,181.13,434
54349266,"       (2023 FM)",Y,2460600.5,0.6080,2.158,12.44,191.66,60.51,161.63,1.16e+03
54349267,"       (2023 FN)",N,2460600.5,0.4855,0.7796,16.46,175.28,206.56,232.66,251
54349268,"       (2023 FO)",N,2460600.5,0.2020,1.188,6.69,357.03,225.52,49.56,473
54349270,"       (2023 FQ)",N,2460600.5,0.5659,2.24,2.39,51.24,98.75,176.82,1.22e+03
54349271,"       (2023 FR)",N,2460600.5,0.2629,1.143,1.73,164.74,295.30,155.82,447
54349269,"       (2023 FS)",N,2460600.5,0.6709,2.435,0.64,184.40,291.92,160.49,1.39e+03
54349272,"       (2023 FT)",N,2460600.5,0.3731,1.597,15.66,1.00,204.72,270.66,737
54350418,"       (2023 FV)",N,2460023.5,0.6055,1.964,14.44,14.67,249.43,339.41,1.01e+03
54350419,"       (2023 FW)",N,2460600.5,0.1585,1.115,3.66,164.53,295.89,184.48,430
54350420,"       (2023 FX)",N,2460023.5,0.5724,2.511,2.74,39.74,144.97,359.63,1.45e+03
54350422,"       (2023 FY)",N,2460600.5,0.1170,1.163,1.12,137.37,14.50,114.43,458
54350423,"       (2023 FZ)",N,2460021.5,0.5685,2.024,7.99,3.79,119.91,13.61,1.05e+03
54350424,"       (2023 FH1)",N,2460600.5,0.3194,1.362,7.03,339.03,118.09,40.72,581
54350425,"       (2023 FJ1)",N,2460600.5,0.0993,1.156,10.85,181.46,60.42,44.64,454
54350426,"       (2023 FK1)",N,2460600.5,0.4301,1.129,0.96,328.86,313.12,60.48,438
54350427,"       (2023 FL1)",N,2460021.5,0.4872,1.867,1.72,319.33,165.24,17.15,932
54350428,"       (2023 FM1)",N,2460019.5,0.1599,1.18,12.73,345.26,108.99,61.35,468
54350429,"       (2023 FN1)",N,2460020.5,0.4744,2.406,11.30,189.08,322.59,8.97,1.36e+03
54350430,"       (2023 FO1)",N,2460600.5,0.5006,1.864,17.89,179.82,54.03,200.83,930
54350433,"       (2023 FP1)",N,2460600.5,0.1755,1.209,0.91,269.80,210.90,108.99,486
54350434,"       (2023 FQ1)",N,2460020.5,0.5841,2.689,27.31,179.61,300.93,14.67,1.61e+03
54350431,"       (2023 FR1)",N,2460023.5,0.4553,1.798,2.56,98.08,117.11,347.18,881
54350432,"       (2023 FS1)",N,2460600.5,0.1934,1.321,6.55,183.71,8.62,3.39,555
54350435,"       (2023 FT1)",N,2460600.5,0.3590,1.532,2.74,107.29,119.75,276.70,693
54350436,"       (2023 FU1)",N,2460021.5,0.4013,1.487,3.81,168.17,315.41,22.64,662
54350437,"       (2023 FV1)",N,2460022.5,0.5944,2.106,1.25,1.36,231.69,347.35,1.12e+03
54350894,"       (2023 FW1)",N,2460600.5,0.4215,2.197,4.38,223.22,310.41,174.48,1.19e+03
54350895,"       (2023 FX1)",N,2460600.5,0.2538,1.211,35.95,348.89,83.16,134.58,487
54350899,"       (2023 FY1)",N,2460600.5,0.2875,1.392,25.02,7.88,243.48,301.07,600
54350896,"       (2023 FZ1)",N,2460600.5,0.5263,2.509,2.24,286.79,257.42,142.27,1.45e+03
54350898,"       (2023 FA2)",N,2460600.5,0.2979,1.402,7.85,355.31,134.55,7.95,606
54350897,"       (2023 FB2)",N,2460600.5,0.5769,2.645,19.02,162.66,84.74,115.62,1.57e+03
54350903,"       (2023 FJ2)",N,2460600.5,0.4783,1.356,3.97,239.55,38.67,308.76,577
54350904,"       (2023 FK2)",N,2460600.5,0.7642,2.276,10.54,100.07,197.49,140.50,1.25e+03
54350902,"       (2023 FL2)",N,2460600.5,0.1410,1.193,10.90,5.65,182.76,69.78,476
54350901,"       (2023 FM2)",N,2460023.5,0.2633,1.032,26.31,182.79,113.76,273.04,383
54350905,"       (2023 FN2)",N,2460600.5,0.5363,2.47,2.14,289.77,228.40,151.73,1.42e+03
54351254,"       (2023 FQ2)",N,2460600.5,0.4904,2.029,1.71,88.89,119.32,187.89,1.06e+03
54351255,"       (2023 FR2)",N,2460600.5,0.2836,1.471,1.70,99.15,106.44,304.99,652
54351256,"       (2023 FS2)",N,2460600.5,0.3058,1.067,4.39,269.43,30.64,64.26,403
54351260,"       (2023 FT2)",N,2460600.5,0.3354,1.284,15.32,0.75,247.95,352.97,531
54351257,"       (2023 FU2)",N,2460600.5,0.1213,1.242,9.32,356.20,196.75,37.20,505
54351258,"       (2023 FV2)",N,2460600.5,0.5539,2.226,20.15,343.57,287.84,139.54,1.21e+03
54351259,"       (2023 FW2)",N,2460600.5,0.3347,1.314,2.23,12.14,232.68,342.42,550
54351261,"       (2023 FX2)",N,2460026.5,0.3325,1.411,21.26,179.57,58.08,332.34,612
54351262,"       (2023 FY2)",N,2460056.5,0.4665,2.409,11.78,171.90,35.42,358.71,1.37e+03
54351263,"       (2023 FZ2)",N,2460600.5,0.2951,0.9088,17.60,5.33,307.12,192.52,316
54351349,"       (2023 FD3)",N,2460600.5,0.2158,1.168,18.15,179.41,65.04,46.07,461
54351350,"       (2023 FF3)",N,2460025.5,0.5543,2.047,39.58,2.17,241.15,342.90,1.07e+03
54351351,"       (2023 FG3)",N,2460031.5,0.5676,1.516,4.25,174.40,113.23,324.14,682
54351720,"       (2023 FH3)",N,2460600.5,0.4423,2.076,3.49,6.53,177.56,188.16,1.09e+03
54351721,"       (2023 FJ3)",N,2460600.5,0.4806,2.186,27.55,197.74,35.45,157.26,1.18e+03
54351723,"       (2023 FK3)",N,2460025.5,0.6176,2.279,9.30,140.86,328.38,14.24,1.26e+03
54351722,"       (2023 FL3)",N,2460600.5,0.4321,1.762,12.07,180.27,345.71,247.71,854
54351827,"       (2023 FN3)",N,2460600.5,0.1948,1.419,8.93,352.88,166.98,345.98,617
54351828,"       (2023 FO3)",N,2460600.5,0.3571,1.271,1.73,43.49,218.00,352.58,523
54351829,"       (2023 FP3)",N,2460600.5,0.3721,1.745,2.53,277.32,255.34,248.54,842
54351830,"       (2023 FQ3)",N,2460600.5,0.7696,2.126,9.68,48.08,229.44,162.42,1.13e+03
54351831,"       (2023 FR3)",Y,2460600.5,0.6413,2.291,8.12,352.16,128.81,174.35,1.27e+03
54351832,"       (2023 FS3)",N,2460600.5,0.5583,2.868,37.17,24.63,183.18,109.79,1.77e+03
54351833,"       (2023 FT3)",N,2460600.5,0.5958,2.425,1.33,153.79,3.00,155.10,1.38e+03
54351840,"       (2023 FU3)",N,2460600.5,0.5407,2.234,5.01,185.71,8.70,166.14,1.22e+03
54352078,"       (2023 FW3)",N,2460600.5,0.1354,1.141,13.50,184.97,151.35,324.52,445
54352079,"       (2023 FY3)",N,2460600.5,0.0672,1.069,0.59,1.82,154.46,174.07,404
54352080,"       (2023 FZ3)",N,2460600.5,0.7119,2.393,5.09,196.54,72.02,137.21,1.35e+03
54352081,"       (2023 FA4)",N,2460600.5,0.3458,1.865,40.46,180.26,310.90,244.40,930
54352082,"       (2023 FC4)",N,2460600.5,0.6010,2.476,3.42,61.12,163.72,135.93,1.42e+03
54352296,"       (2023 FD4)",N,2460600.5,0.4449,1.511,9.48,183.76,295.53,329.03,678
54352295,"       (2023 FE4)",N,2460600.5,0.0782,1.108,4.59,13.38,175.54,118.30,426
54352297,"       (2023 FF4)",N,2460600.5,0.3761,1.601,3.36,184.30,352.42,281.46,740
54352298,"       (2023 FK4)",N,2460600.5,0.1644,1.196,14.08,6.80,144.33,94.44,478
54352299,"       (2023 FL4)",N,2460030.5,0.2865,1.332,29.47,8.03,120.12,32.94,561
54352300,"       (2023 FM4)",N,2460600.5,0.3233,1.828,8.75,60.62,166.43,200.89,903
54352301,"       (2023 FN4)",N,2460600.5,0.2551,1.328,2.78,186.78,11.27,0.46,559
54352302,"       (2023 FO4)",N,2460600.5,0.1933,0.9175,3.76,179.20,213.36,60.18,321
54352303,"       (2023 FP4)",N,2460029.5,0.4572,1.19,21.94,182.11,257.67,50.47,474
54352304,"       (2023 FQ4)",N,2460600.5,0.2361,1.054,2.34,177.79,102.27,91.70,395
54352305,"       (2023 FR4)",N,2460600.5,0.5065,1.824,4.23,189.29,303.07,244.95,899
54352553,"       (2023 FS4)",N,2460600.5,0.1595,1.222,0.60,35.96,116.03,80.11,494
54352554,"       (2023 FA5)",N,2460600.5,0.3899,2.049,3.19,330.74,337.77,103.50,1.07e+03
54352555,"       (2023 FB5)",N,2460029.5,0.3949,1.759,33.88,182.78,16.66,353.85,852
54352556,"       (2023 FC5)",N,2460026.5,0.5629,2.101,3.36,154.38,89.89,343.89,1.11e+03
54352557,"       (2023 FD5)",N,2460029.5,0.6668,3.051,32.80,5.68,145.42,4.97,1.95e+03
54352558,"       (2023 FE5)",N,2460600.5,0.3386,1.541,4.60,17.11,200.00,278.63,698
54352559,"       (2023 FF5)",N,2460600.5,0.3074,1.193,19.00,9.08,93.11,121.19,476
54352560,"       (2023 FG5)",N,2460600.5,0.3399,1.233,3.32,20.93,251.46,0.41,500
54352561,"       (2023 FH5)",N,2460600.5,0.5067,2.404,20.68,44.59,76.34,173.71,1.36e+03
54352562,"       (2023 FJ5)",N,2460600.5,0.3931,1.966,4.95,136.53,41.28,207.26,1.01e+03
54352563,"       (2023 FK5)",N,2460029.5,0.5951,2.377,7.75,15.42,117.79,10.91,1.34e+03
54352564,"       (2023 FN5)",N,2460031.5,0.4693,1.677,39.12,183.14,300.98,23.65,793
54352565,"       (2023 FO5)",N,2460029.5,0.1856,1.273,26.99,11.21,215.65,331.55,525
54352566,"       (2023 FP5)",N,2460025.5,0.6549,2.574,3.42,1.93,244.24,347.65,1.51e+03
54352567,"       (2023 FR5)",N,2460600.5,0.3479,0.8773,27.37,9.28,13.80,112.60,300
54352568,"       (2023 FS5)",N,2460029.5,0.9430,2.476,21.85,177.02,220.32,11.75,1.42e+03
54352569,"       (2023 FT5)",N,2460031.5,0.1977,1.334,26.35,187.95,326.36,22.46,563
54352570,"       (2023 FB6)",N,2460030.5,0.4790,2.072,5.36,352.58,222.54,350.91,1.09e+03
54352572,"       (2023 FC6)",Y,2460600.5,0.4064,1.603,14.30,55.01,195.67,253.51,742
54352573,"       (2023 FD6)",N,2460040.5,0.3944,2.027,1.42,246.64,298.55,3.75,1.05e+03
54352571,"       (2023 FE6)",N,2460600.5,0.0555,1.269,18.84,190.94,47.27,348.60,522
54352574,"       (2023 FF6)",N,2460030.5,0.4137,1.087,6.02,179.62,124.26,288.04,414
54352928,"       (2023 FL6)",N,2460025.5,0.4583,2.162,7.03,126.17,53.42,2.00,1.16e+03
54352929,"       (2023 FM6)",N,2460600.5,0.3989,1.834,33.02,155.52,93.30,185.87,907
54352930,"       (2023 FN6)",N,2460600.5,0.6731,2.13,5.91,184.44,284.51,195.24,1.14e+03
54352931,"       (2023 FO6)",N,2460030.5,0.2882,1.638,0.55,49.82,138.61,358.84,766
54352932,"       (2023 FR6)",N,2460031.5,0.4813,1.594,7.83,184.51,294.68,24.95,735
54352933,"       (2023 FS6)",N,2460600.5,0.6228,2.718,2.20,256.68,261.90,129.84,1.64e+03
54352934,"       (2023 FT6)",N,2460032.5,0.6070,2.807,5.35,208.88,327.59,1.97,1.72e+03
54352935,"       (2023 FU6)",N,2460030.5,0.5132,1.934,3.67,17.19,212.15,346.98,982
54352936,"       (2023 FY6)",N,2460030.5,0.7226,1.998,1.60,305.51,340.18,341.42,1.03e+03
54352937,"       (2023 FA7)",N,2460030.5,0.7703,2.313,5.46,185.86,101.93,345.01,1.28e+03
54352938,"       (2023 FB7)",N,2460600.5,0.5348,2.69,6.70,141.11,57.65,124.01,1.61e+03
54352939,"       (2023 FC7)",N,2460029.5,0.6480,2.465,9.79,20.16,83.56,18.32,1.41e+03
54352940,"       (2023 FD7)",N,2460600.5,0.5223,2.571,12.74,10.62,253.00,116.26,1.51e+03
54352941,"       (2023 FE7)",N,2460031.5,0.5780,2.132,3.63,119.56,121.65,347.13,1.14e+03
54352942,"       (2023 FF7)",N,2460031.5,0.4393,1.719,12.42,7.79,217.55,345.74,823
54352943,"       (2023 FG7)",N,2460600.5,0.5433,2.069,5.54,185.09,326.95,197.47,1.09e+03
54352944,"       (2023 FH7)",N,2460600.5,0.5413,2.138,1.96,191.26,17.13,173.76,1.14e+03
54352946,"       (2023 FJ7)",N,2460600.5,0.4655,1.558,0.86,43.81,77.39,313.49,710
54352945,"       (2023 FK7)",N,2460600.5,0.5380,2.019,5.50,174.67,327.52,207.36,1.05e+03
54352947,"       (2023 FL7)",N,2460600.5,0.5929,2.47,2.24,98.51,74.67,147.33,1.42e+03
54352948,"       (2023 FM7)",N,2460600.5,0.3551,1.685,3.85,141.96,92.19,234.89,799
54353134,"       (2023 FN7)",N,2460600.5,0.3904,1.699,2.50,209.29,312.54,263.59,809
54353135,"       (2023 FO7)",N,2460600.5,0.4319,1.451,8.04,202.58,245.84,7.65,638
54353136,"       (2023 FP7)",N,2460031.5,0.4543,1.786,8.21,10.52,148.86,9.55,872
54353137,"       (2023 FQ7)",N,2460032.5,0.4894,1.994,8.96,186.40,23.50,352.82,1.03e+03
54353138,"       (2023 FT7)",N,2460600.5,0.5443,2.429,1.55,251.32,309.81,144.81,1.38e+03
54353140,"       (2023 FR10)",N,2460030.5,0.3025,1.777,6.34,173.83,6.57,1.88,865
54353139,"       (2023 FS10)",N,2460600.5,0.2505,1.234,7.15,25.24,228.75,6.43,500
54353141,"       (2023 FT10)",N,2460600.5,0.2203,0.9458,10.08,2.80,58.87,349.61,336
54353142,"       (2023 FV10)",N,2460031.5,0.0480,1.044,24.12,185.95,90.27,277.77,390
54353143,"       (2023 FW10)",N,2460600.5,0.2607,0.8748,8.54,181.41,226.73,82.55,299
54353144,"       (2023 FX10)",N,2460031.5,0.5742,2.092,8.74,180.78,292.50,18.67,1.11e+03
54353145,"       (2023 FY10)",N,2460031.5,0.6932,1.985,3.90,306.43,336.05,339.63,1.02e+03
54353146,"       (2023 FZ10)",N,2460600.5,0.0673,0.9402,4.69,12.40,5.90,61.75,333
54353147,"       (2023 FA11)",N,2460032.5,0.7887,2.043,2.27,195.04,244.34,15.65,1.07e+03
54353148,"       (2023 FH11)",N,2460600.5,0.2377,1.453,21.09,10.07,197.63,304.66,640
54353149,"       (2023 FS11)",N,2460032.5,0.3518,1.35,10.16,18.34,236.73,327.16,573
54353150,"       (2023 FT11)",N,2460600.5,0.4965,1.904,10.93,22.32,125.55,226.33,960
54353460,"       (2023 FD12)",N,2460600.5,0.2040,1.613,27.66,171.59,308.16,333.74,748
54353461,"       (2023 FW12)",N,2460600.5,0.3092,1.453,1.43,58.80,97.01,336.63,640
54353611,"       (2023 FN13)",N,2460600.5,0.1353,0.9891,2.12,201.53,107.06,97.83,359
54353612,"       (2023 FO13)",N,2460600.5,0.2784,1.201,32.42,184.69,158.47,263.99,481
54353614,"       (2023 FP13)",N,2460032.5,0.5277,1.729,3.66,169.14,82.02,340.74,830
54353613,"       (2023 FQ13)",N,2460600.5,0.5647,0.7587,29.70,19.24,352.77,289.98,241
54353615,"       (2023 FR13)",N,2460032.5,0.5056,1.952,2.71,320.56,186.78,11.58,996
54353616,"       (2023 FS13)",N,2460600.5,0.1297,1.143,5.18,167.03,341.85,127.87,446
54353618,"       (2023 FT13)",N,2460600.5,0.1723,1.287,14.75,24.24,135.66,39.87,534
54353617,"       (2023 FU13)",N,2460032.5,0.6619,1.391,11.73,219.25,86.79,316.03,599
54353619,"       (2023 FV13)",N,2460036.5,0.7887,2.041,10.51,335.83,331.82,340.67,1.06e+03
54353620,"       (2023 FW13)",N,2460600.5,0.1775,0.9997,2.75,69.73,354.86,304.95,365
54353621,"       (2023 FX13)",N,2460032.5,0.3939,1.291,10.15,20.40,256.36,315.82,536
54353622,"       (2023 FY13)",N,2460034.5,0.4598,1.725,12.08,29.36,206.47,343.88,827
54353683,"       (2023 FE14)",N,2460600.5,0.6400,3.223,22.03,90.26,74.63,101.22,2.11e+03
